,Pass,Profit,Total_trades,Profit_factor,Expected_Payoff,Drawdown_$,Drawdown_%,??,volume_1,volume_2,volume_3,pips2,pips3,pips1,hiddenAction,timeFrame,risk ratio
413,304984,3422.36,63,12.29,54.32,1384.14,1.38,0.0,4 ,0.9 ,1 ,12 ,16,1 ,0,1440,2.4725533544294653
414,372850,3575.22,63,4.31,56.75,2674.44,2.66,0.0,10 ,0.5 ,0.9 ,17 ,19,1 ,0,1440,1.3368106968187732
415,400110,2586.1,63,27.19,41.05,2416.38,2.41,0.0,10 ,0.1 ,0.2 ,3 ,21,1 ,0,1440,1.0702372971138645
416,142052,1107.08,63,7.09,17.57,633.42,0.63,0.0,2 ,0.6 ,0.1 ,18 ,8,1 ,0,1440,1.7477818824792397
417,249711,1596.8,63,16.72,25.35,469.2,0.47,0.0,1 ,0.2 ,0.8 ,20 ,13,1 ,0,1440,3.403239556692242
418,19115,1262.62,63,5.38,20.04,1266.84,1.27,0.0,5 ,0.2 ,0.2 ,21 ,2,1 ,0,1440,0.9966688768905307
419,210560,3292.48,63,35.3,52.26,2627.52,2.62,0.0,10 ,0.6 ,0.6 ,2 ,12,1 ,0,1440,1.2530751431007185
420,293512,1393.12,63,8.27,22.11,656.88,0.66,0.0,2 ,0.2 ,0.6 ,22 ,15,1 ,0,1440,2.1208135428084276
421,10586,2881.47,63,12.93,45.74,1759.5,1.76,0.0,6 ,0.9 ,0.6 ,12 ,2,1 ,0,1440,1.6376641091219095
422,156320,2397.22,63,5.15,38.05,2486.76,2.48,0.0,10 ,0.2 ,0.4 ,11 ,9,1 ,0,1440,0.9639933085621449
423,54100,3478.14,63,6.28,55.21,2604.06,2.60,0.0,10 ,1 ,0.1 ,14 ,4,1 ,0,1440,1.335660468652796
424,412103,998.91,63,6.27,15.86,774.18,0.77,0.0,3 ,0.1 ,0.2 ,15 ,21,1 ,0,1440,1.2902813299232736
425,408885,3613.4,63,13.58,57.36,1595.28,1.59,0.0,5 ,0.9 ,0.9 ,11 ,21,1 ,0,1440,2.2650569179078284
426,270925,3094.83,63,10.17,49.12,1477.98,1.47,0.0,5 ,0.3 ,1 ,20 ,14,1 ,0,1440,2.0939593228595785
427,78430,2573.01,63,5.76,40.84,2533.68,2.53,0.0,10 ,0.3 ,0.5 ,17 ,5,1 ,0,1440,1.0155228758169936
428,321549,3246.52,63,8.38,51.53,2369.46,2.36,0.0,9 ,0.5 ,0.6 ,8 ,17,1 ,0,1440,1.3701518489444853
429,365676,3467.69,63,10.56,55.04,1759.5,1.75,0.0,6 ,0.8 ,0.7 ,10 ,19,1 ,0,1440,1.9708383063370276
430,69114,1117.76,63,7.99,17.74,1032.24,1.03,0.0,4 ,0.2 ,0.2 ,8 ,5,1 ,0,1440,1.0828489498566225
431,114294,2601.42,63,12.48,41.29,1243.38,1.24,0.0,4 ,1 ,0.3 ,11 ,7,1 ,0,1440,2.0922163779375573
432,32888,3599.39,63,12.06,57.13,2299.08,2.29,0.0,8 ,0.9 ,0.9 ,13 ,3,1 ,0,1440,1.5655784052751536
433,436173,1702.3,63,5.35,27.02,938.4,0.94,0.0,3 ,0.8 ,0.2 ,18 ,22,1 ,0,1440,1.8140451832907076
434,217207,1850.24,63,6.4,29.37,1736.04,1.73,0.0,7 ,0.1 ,0.3 ,9 ,12,1 ,0,1440,1.0657818944263957
435,238500,3827.05,63,8.05,60.75,2697.9,2.69,0.0,10 ,1 ,0.5 ,9 ,13,1 ,0,1440,1.4185292264353757
436,57156,1917.86,63,4.8,30.44,1595.28,1.59,0.0,6 ,0.6 ,0.2 ,17 ,4,1 ,0,1440,1.202209016598967
437,170689,3373.24,63,15.06,53.54,2486.76,2.48,0.0,9 ,0.9 ,0.7 ,4 ,10,1 ,0,1440,1.3564799176438416
438,290894,3044.36,63,7.38,48.32,1384.14,1.38,0.0,4 ,1 ,0.9 ,19 ,15,1 ,0,1440,2.1994595922377793
439,358957,3769.04,63,20.63,59.83,2017.56,2.01,0.0,7 ,0.6 ,1 ,3 ,19,1 ,0,1440,1.8681179246218205
440,341204,1363.84,63,7.82,21.65,1032.24,1.03,0.0,4 ,0.1 ,0.3 ,7 ,18,1 ,0,1440,1.3212431217546305
441,26003,677.28,63,6.64,10.75,750.72,0.75,0.0,3 ,0.1 ,0.1 ,7 ,3,1 ,0,1440,0.9021739130434782
442,382162,1254.12,63,10.98,19.91,680.34,0.68,0.0,2 ,0.7 ,0.2 ,6 ,20,1 ,0,1440,1.8433724314313429
443,200151,1362.72,63,20.56,21.63,422.28,0.42,0.0,1 ,0.6 ,0.2 ,13 ,11,1 ,0,1440,3.2270531400966185
444,414153,1430.48,63,5.57,22.71,891.48,0.89,0.0,3 ,0.6 ,0.2 ,17 ,21,1 ,0,1440,1.6046125544039125
445,437972,2563.52,63,11.2,40.69,946.2,0.93,0.0,2 ,0.8 ,1 ,19 ,22,1 ,0,1440,2.709279222151765
446,70379,2912.72,63,7.91,46.23,2392.92,2.39,0.0,9 ,0.8 ,0.4 ,9 ,5,1 ,0,1440,1.2172241445597847
447,327677,3725.45,63,9.83,59.13,1994.1,1.99,0.0,7 ,0.8 ,0.7 ,14 ,17,1 ,0,1440,1.8682362970763753
448,172414,1613.88,63,10.22,25.62,1102.62,1.10,0.0,4 ,0.2 ,0.5 ,6 ,10,1 ,0,1440,1.4636774228655387
449,158874,2975.28,63,11.97,47.23,1337.22,1.33,0.0,4 ,0.8 ,0.9 ,13 ,9,1 ,0,1440,2.2249742002063986
450,356092,1703.24,63,11.41,27.04,727.26,0.73,0.0,2 ,1 ,0.1 ,22 ,18,1 ,0,1440,2.3419959849297363
451,173468,2862.68,63,8.95,45.44,2158.32,2.15,0.0,8 ,0.7 ,0.5 ,7 ,10,1 ,0,1440,1.3263464175840467
452,315119,2278.72,63,26.99,36.17,2205.24,2.20,0.0,9 ,0.2 ,0.2 ,2 ,17,1 ,0,1440,1.0333206363026246
453,201086,2776.46,63,7.68,44.07,1642.2,1.64,0.0,6 ,0.9 ,0.1 ,14 ,11,1 ,0,1440,1.690695408598222
454,176310,2397.8,63,5.73,38.06,2463.3,2.46,0.0,10 ,0.1 ,0.4 ,10 ,10,1 ,0,1440,0.9734096537165591
455,166456,2248.21,63,4.93,35.69,1665.66,1.66,0.0,6 ,0.6 ,0.5 ,21 ,9,1 ,0,1440,1.3497412437112015
456,367831,2385.8,63,0.0,37.87,802.26,0.78,0.0,1 ,0.4 ,0.9 ,12 ,19,1 ,0,1440,2.973848876922694
457,96923,1781.72,63,10.21,28.28,1008.78,1.01,0.0,3 ,0.3 ,1 ,14 ,6,1 ,0,1440,1.7662126529074724
458,203129,2355.62,63,5.2,37.39,2228.7,2.23,0.0,9 ,0.3 ,0.2 ,16 ,11,1 ,0,1440,1.0569479965899404
459,64154,1217.92,63,11.15,19.33,1126.08,1.13,0.0,4 ,0.6 ,0.2 ,3 ,5,1 ,0,1440,1.0815572605853938
460,145724,2060.65,63,9.37,32.71,1196.46,1.19,0.0,4 ,0.3 ,0.8 ,21 ,8,1 ,0,1440,1.7222890861374387
461,16262,1209.2,63,6.82,19.19,703.8,0.70,0.0,2 ,0.7 ,0.3 ,18 ,2,1 ,0,1440,1.7181017334470021
462,367345,2462.11,63,10.07,39.08,1384.14,1.38,0.0,5 ,0.5 ,0.4 ,12 ,19,1 ,0,1440,1.778801277327438
463,435309,2085.23,63,3.57,33.1,2228.7,2.22,0.0,9 ,0.1 ,0.4 ,17 ,22,1 ,0,1440,0.9356261497734106
464,342425,2213.12,63,10.22,35.13,1360.68,1.36,0.0,5 ,0.3 ,0.5 ,8 ,18,1 ,0,1440,1.6264808772084545
